round,case_id,complexity,tier,tier_name,status,precision_diagnostica,apego_guias,completitud,utilidad_clinica,composite,errores_graves,alucinaciones
v1,13,simple,premium,Premium (Sonnet 4.6),success,4,3,2,3,3.0,"['No menciona el mapeo ganglionar central que es estándar en carcinoma papilar', 'Omite la supresión de TSH con levotiroxina que es parte fundamental del tratamiento']",[]
v1,14,moderado,light,Light (llama8b-onco),success,0,1,0,0,0.3,"['No diagnostica Leucemia Mieloide Crónica Ph+', 'No recomienda inhibidores de tirosina quinasa como tratamiento de primera línea', 'Aplica criterios de tratamiento de otra patología no relacionada', 'No reconoce la importancia del BCR-ABL en el diagnóstico y seguimiento']","['Criterios de esplenomegalia + mielocitosis + trombocitosis + edad ≥40 años como indicación de tratamiento no corresponden a LMC', 'La interpretación de los criterios NCCN no aplica para este caso de LMC Ph+']"
v1,14,moderado,light_rag,Light+RAG (llama8b-onco + RAG),success,0,0,0,0,0.0,"['No identificar el diagnóstico de Leucemia Mieloide Crónica', 'Citar guías de MDS en lugar de guías de LMC', ""Usar terminología incorrecta como 'anormalidad de basofosfatos'"", 'No mencionar ningún inhibidor de tirosina kinasa como tratamiento', ""Confundir leucocitosis con 'anormalidad de hemoglobina'""]","[""Los '7 criterios' mencionados no existen en ninguna guía de LMC"", ""El término 'anormalidad de basofosfatos' no es médicamente correcto"", 'La referencia a guías de MDS para un caso de LMC']"
v1,14,moderado,basico_a,Básico A (MiniMax-M1 80K),success,4,3,2,3,3.0,"['No menciona los milestones de respuesta molecular específicos que determinan el éxito o falla del tratamiento', 'Omite completamente imatinib como opción válida de primera línea']","['CMCM 2025 - guía no existente/verificable', 'No hay evidencia en las guías proporcionadas que soporte la afirmación de que se debe realizar citogenética anualmente']"
v1,14,moderado,basico_b,Básico B (GPT-oss 20B),success,5,2,2,3,2.95,"['No menciona el monitoreo molecular con PCR BCR-ABL trimestral', 'Omite los milestones de respuesta molecular ELN/NCCN', 'No considera TKI de segunda generación como opción válida para Sokal intermedio']","['Menciona dasatinib 400mg/día cuando la dosis correcta es 100mg/día', 'La respuesta aparece cortada/incompleta en la sección de seguimiento']"
v1,14,moderado,premium,Premium (Sonnet 4.6),success,5,3,3,4,3.7,"['No menciona que en Sokal intermedio se prefieren TKI de 2da generación como primera línea según guías actuales', 'Seguimiento molecular propuesto cada 6 meses es insuficiente (debe ser cada 3 meses)']",[]
v1,15,complejo,light,Light (llama8b-onco),success,0,1,0,0,0.3,"['Citar guía de cáncer de mama (CMCM) para caso de páncreas', 'No identificar tumor borderline resecable', 'No proporcionar ninguna estrategia terapéutica', 'No mencionar tratamiento neoadyuvante obligatorio en este escenario']",['Referencia a guía CMCM 2025 para manejo de cáncer pancreático']
v1,15,complejo,light_rag,Light+RAG (llama8b-onco + RAG),success,1,1,1,1,1.0,"[""Clasificación errónea como 'estadio temprano' cuando es borderline resecable"", 'Proponer cirugía de entrada sin neoadyuvancia en tumor borderline resecable', 'No reconocer criterios de resecabilidad según contacto vascular']","[""Afirmar que el tumor está en 'estadio temprano' cuando tiene contacto VMS >180°""]"
v1,15,complejo,basico_a,Básico A (MiniMax-M1 80K),success,4,3,2,2,2.8,"['Cita incorrecta del Consenso Mexicano de Cáncer de Mama (CMCM) para adenocarcinoma de páncreas', 'No especifica FOLFIRINOX modificado, que es el esquema preferido por su mejor tolerancia']","['Menciona que el adenocarcinoma de páncreas es la quinta causa de muerte por cáncer en México sin respaldo en las guías citadas', 'Referencia al CMCM 2025 para páncreas cuando este consenso es específico para cáncer de mama']"
v1,15,complejo,basico_b,Básico B (GPT-oss 20B),success,1,1,2,1,1.25,"['Clasificación incorrecta como resecable cuando es borderline resecable', 'Propuesta de cirugía primaria en lugar de neoadyuvancia', 'No reconoce criterio de contacto VMS >180° como borderline', 'Omisión de FOLFIRINOX como tratamiento estándar']","['Cita guía CMCM 2025 sobre cáncer de mama para justificar manejo de páncreas', 'Menciona resección parcial o pélvica sin fundamento', ""Afirma 'alta probabilidad de resección curativa' sin neoadyuvancia""]"
v1,15,complejo,premium,Premium (Sonnet 4.6),success,4,2,3,3,2.95,"['Usar estadificación TNM estándar (T3, estadio IIA-IIB) para un tumor borderline que requiere clasificación específica de resecabilidad', 'Duración de neoadyuvancia indicada en meses (4-6) en lugar de ciclos específicos']",[]
v2,1,simple,llama8b_rag,llama8b base + RAG,success,4,1,1,1,1.75,"['Recomienda cirugía primaria en lugar de quimioterapia neoadyuvante para HER2+ estadio IIA', 'No menciona pertuzumab como parte del esquema estándar', 'Omite la evaluación de respuesta patológica completa (pCR)', 'No especifica esquemas de quimioterapia ni duración del tratamiento anti-HER2']","['CMCM 2025, p. 123 - cita específica no verificable', 'NCCN 2024, p. 123 - referencia de página no existe en formato NCCN', 'ESMO 2022, p. 123 - cita página específica sin evidencia']"
v2,1,simple,llama8b_ft,llama8b-onco (fine-tuned),success,1,0,0,0,0.25,"[""Clasificar incorrectamente un tumor HER2+ puro como 'subtipo luminal'"", 'No reconocer que el diagnóstico ya está establecido', 'Sugerir repetir biopsia innecesariamente, retrasando tratamiento', 'No mencionar el tratamiento estándar con doble bloqueo anti-HER2']","[""Cita fuente 'IMSS_México_001GER' que no existe en las referencias"", ""Menciona 'subtipo luminal' cuando es HER2+ puro""]"
v2,1,simple,gptoss_rag,gpt-oss-20b base + RAG,success,1,0,0,0,0.25,"['Omitir tratamiento neoadyuvante como primera línea para HER2+ T2', 'No mencionar pertuzumab en el régimen anti-HER2', 'Sugerir cirugía inicial en lugar de neoadyuvancia', 'No mencionar evaluación de respuesta patológica completa', 'Omitir T-DM1 en caso de enfermedad residual']","[""Menciona incorrectamente 'tamoxifen for ER+' cuando el caso es claramente ER negativo"", ""Referencias confusas a 'guidelines 2020' sin especificar cuáles""]"
v2,1,simple,gptoss_ft,gpt-oss-20b-onco (fine-tuned),success,3,1,1,1,1.5,"['Recomienda cirugía como tratamiento inicial cuando está indicada neoadyuvancia', 'No menciona terapia anti-HER2 dual (trastuzumab + pertuzumab)', 'No especifica el esquema de quimioterapia apropiado para HER2+']","[""Menciona 'mastectomía parcial' como opción distinta a cirugía conservadora, cuando son términos equivalentes""]"
v2,1,simple,minimax,MiniMax-M1-80K + RAG,success,4,2,2,2,2.5,"['No recomienda tratamiento neoadyuvante, que es el estándar para tumores HER2+ >2cm', 'Omite pertuzumab del esquema de tratamiento, que es estándar de cuidado desde CLEOPATRA', 'No menciona la evaluación de respuesta patológica completa ni el uso de T-DM1 en enfermedad residual']","['Sugiere AC-T como opción sin especificar que debe incluir trastuzumab desde el inicio en HER2+', 'No hay evidencia en las guías proporcionadas que respalde iniciar directamente con cirugía en este caso']"
v2,1,simple,sonnet,Sonnet 4 + RAG,success,5,3,2,3,3.25,"['No menciona evaluación de respuesta patológica completa (pCR) como factor pronóstico crítico', 'Omite T-DM1 adyuvante para enfermedad residual post-neoadyuvancia', 'No especifica duración total de terapia anti-HER2 (debe ser 1 año total, no solo trastuzumab)']",[]
v2,2,complejo,llama8b_rag,llama8b base + RAG,success,3,0,1,0,1.0,"['Confunde inhibidores de checkpoint inmune con inhibidores de tirosina quinasa', 'Recomienda avelumab/atezolizumab + pazopanib/axitinib que no son tratamientos para cáncer de mama', 'No identifica pembrolizumab + quimioterapia como tratamiento estándar para PD-L1 positivo', 'No menciona manejo de metástasis óseas sintomáticas']","['Avelumab o atezolizumab en combinación con pazopanib o axitinib para cáncer de mama triple negativo', 'Referencias a evidencia nivel 1A que no existe para estas combinaciones', 'Cita incorrecta de guías NCCN 2024 y ESMO 2022 con información falsa']"
v2,2,complejo,llama8b_ft,llama8b-onco (fine-tuned),success,3,1,1,0,1.3,"[""Recomendar 'berahaluronidasa alfa-pmph' que no es un medicamento oncológico real"", 'No especificar esquemas de quimioterapia validados', 'No reconocer la importancia del PD-L1 CPS 15 para la indicación de pembrolizumab']",['berahaluronidasa alfa-pmph como tratamiento para cáncer de mama triple negativo']
v2,2,complejo,gptoss_rag,gpt-oss-20b base + RAG,success,0,0,0,0,0.0,"['No identificar cáncer de mama triple negativo metastásico', 'No reconocer PD-L1 CPS 15 como indicación para inmunoterapia', 'No recomendar pembrolizumab + quimioterapia como primera línea', 'Texto incoherente y repetitivo sin valor clínico']","[""Menciona considerar 'endocrine therapy if ER+' cuando claramente el caso es ER negativo"", ""Sugiere 'anthracyclines (capecitabina)' cuando capecitabina no es una antraciclina""]"
v2,2,complejo,gptoss_ft,gpt-oss-20b-onco (fine-tuned),success,1,0,1,0,0.5,"['No identifica que PD-L1 CPS 15 requiere pembrolizumab + quimioterapia como primera línea', 'Sugiere PARPi para paciente BRCA wild-type, lo cual es incorrecto', 'Omite completamente el tratamiento sistémico apropiado para TNBC metastásico']","['Afirma que se puede considerar PARPi en tumores triple negativos sin mutación BRCA, lo cual no está respaldado por las guías actuales']"
v2,2,complejo,minimax,MiniMax-M1-80K + RAG,success,5,3,2,3,3.25,"['No mencionar el tratamiento de soporte óseo con bifosfonatos/denosumab en presencia de metástasis óseas sintomáticas', 'No considerar radioterapia paliativa para el dolor lumbar por metástasis óseas']","[""La afirmación de que la quimioterapia con pembrolizumab debe ser 'basada en platino' es incorrecta; KEYNOTE-355 incluyó nab-paclitaxel, paclitaxel o gemcitabina-carboplatino""]"
v2,2,complejo,sonnet,Sonnet 4 + RAG,success,5,3,4,5,4.15,[],"['Afirma que el CMCM 2025 establece el uso de pembrolizumab + quimioterapia para PD-L1 positivo, cuando el texto citado solo menciona olaparib/talazoparib para BRCA mutado']"
v2,3,complejo,llama8b_rag,llama8b base + RAG,success,3,1,2,2,1.95,"['Recomendar erlotinib/gefitinib en lugar de osimertinib como primera línea en EGFR mutado', 'Afirmar incorrectamente que PD-L1 debe ser ≥50% para usar TKI en EGFR mutado', 'No reconocer que la inmunoterapia está contraindicada en primera línea para EGFR mutado']","['PD-L1 del 50% o más para terapia con inhibidores de EGFR - esto es incorrecto', 'Referencias a NCCN 2024, ESMO 2024, CMCM 2025 sin citas específicas ni contenido real de estas guías']"
v2,3,complejo,llama8b_ft,llama8b-onco (fine-tuned),success,0,0,0,0,0.0,"['No identificar que el paciente ya tiene diagnóstico confirmado y perfil molecular completo', 'No iniciar osimertinib como primera línea en EGFR mutado', 'Sugerir biopsias múltiples e innecesarias que retrasarían el tratamiento', 'Proponer biopsias de tejidos irrelevantes (piel, músculo, tejido adiposo) sin justificación']","['Biopsias de piel, músculo y tejido adiposo para estudio molecular en cáncer de pulmón', 'Repetición obsesiva de biopsias sin sentido clínico']"
v2,3,complejo,gptoss_rag,gpt-oss-20b base + RAG,success,1,1,0,0,0.55,"['Estadificación incorrecta como estadio III (es estadio IVA por nódulos contralaterales)', 'No especifica osimertinib como primera línea estándar', 'Confunde guías de SCLC con NSCLC', 'Sugiere considerar cirugía en enfermedad metastásica']","['Menciona que estadio III con derrame pleural cuando el paciente tiene nódulos contralaterales (M1a)', 'Sugiere erlotinib/gefitinib como opciones equivalentes a osimertinib', 'Propone cirugía como opción en enfermedad claramente metastásica']"
v2,3,complejo,gptoss_ft,gpt-oss-20b-onco (fine-tuned),success,2,0,1,0,0.75,"['No recomienda osimertinib como primera línea en EGFR mutado', 'Sugiere quimioterapia + radioterapia como primera línea en lugar de terapia dirigida', 'Clasifica incorrectamente como enfermedad oligometastásica cuando es estadio IVA', 'No reconoce que la terapia dirigida tiene prioridad sobre otros tratamientos en EGFR mutado']","[""Menciona 'quimioterapia + RT con o sin inhibición de EGFR' que no es un esquema estándar para EGFR mutado metastásico"", 'El concepto de RT en enfermedad metastásica sin especificar indicación paliativa']"
v2,3,complejo,minimax,MiniMax-M1-80K + RAG,success,4,4,2,3,3.3,"['No solicita RM cerebral basal en paciente con EGFR mutado', 'No menciona la necesidad de monitorizar resistencias con biopsia líquida']",['Cita guías ESMO de mesotelioma pleural maligno que no son aplicables a este caso de adenocarcinoma pulmonar']
v2,3,complejo,sonnet,Sonnet 4 + RAG,success,4,4,3,4,3.75,"['Estadificación TNM incorrecta (T2 N0 M1a) - el derrame pleural maligno implica al menos T4', 'No solicita RM cerebral basal en paciente con EGFR mutado']",[]
v2,4,moderado,llama8b_rag,llama8b base + RAG,success,3,0,1,0,1.0,"['Omisión completa de quimioterapia con cisplatino-etopósido, que es la base del tratamiento', 'Confusión de dosis de radioterapia paliativa cerebral (20 Gy/5fx o 30 Gy/10fx) con radioterapia torácica curativa', 'No menciona radioterapia torácica concurrente con quimioterapia', 'No menciona irradiación craneal profiláctica (PCI)', 'Sugiere cirugía como opción cuando está contraindicada en la mayoría de casos de SCLC']","['Las dosis de 20 Gy en 5 fracciones o 30 Gy en 10 fracciones NO aparecen en las guías NCCN 2024 para tratamiento torácico de SCLC', 'CMCM 2025 no es una guía para cáncer pulmonar sino para cáncer de mama', 'La referencia a cirugía sin especificar que solo aplica a casos muy selectos T1-2 N0']"
v2,4,moderado,llama8b_ft,llama8b-onco (fine-tuned),success,1,0,1,0,0.5,"['Recomendar resección quirúrgica como tratamiento estándar en SCLC con adenopatías mediastinales', 'No mencionar quimioterapia con cisplatino-etopósido que es el pilar del tratamiento', 'No mencionar radioterapia torácica concurrente', 'No identificar correctamente como enfermedad limitada']","['La resección quirúrgica de masa hiliar es el abordaje estándar en SCLC', 'La estadificación ganglionar mediastinal quirúrgica es parte del tratamiento estándar']"
v2,4,moderado,gptoss_rag,gpt-oss-20b base + RAG,success,0,0,0,0,0.0,"['No proporcionó respuesta clínica alguna', 'Falla completa en identificar el diagnóstico de cáncer de pulmón de células pequeñas enfermedad limitada', 'No mencionó el tratamiento estándar con cisplatino-etopósido', 'No identificó la necesidad de radioterapia torácica concurrente', 'No mencionó la irradiación craneal profiláctica']",[]
